,list_query,list_id,dealer_id,query_url
161,info.php?ID=753649&DL=2547,753649,2547,https://www.sgcarmart.com/used_cars/info.php?ID=753649&DL=2547
162,info.php?ID=797469&DL=1043,797469,1043,https://www.sgcarmart.com/used_cars/info.php?ID=797469&DL=1043
163,info.php?ID=797442&DL=1027,797442,1027,https://www.sgcarmart.com/used_cars/info.php?ID=797442&DL=1027
164,info.php?ID=797364&DL=3292,797364,3292,https://www.sgcarmart.com/used_cars/info.php?ID=797364&DL=3292
165,info.php?ID=797423&DL=2690,797423,2690,https://www.sgcarmart.com/used_cars/info.php?ID=797423&DL=2690
166,info.php?ID=788820&DL=2757,788820,2757,https://www.sgcarmart.com/used_cars/info.php?ID=788820&DL=2757
167,info.php?ID=797420&DL=1213,797420,1213,https://www.sgcarmart.com/used_cars/info.php?ID=797420&DL=1213
168,info.php?ID=797414&DL=1111,797414,1111,https://www.sgcarmart.com/used_cars/info.php?ID=797414&DL=1111
169,info.php?ID=797084&DL=1000,797084,1000,https://www.sgcarmart.com/used_cars/info.php?ID=797084&DL=1000
170,info.php?ID=797309&DL=2563,797309,2563,https://www.sgcarmart.com/used_cars/info.php?ID=797309&DL=2563
171,info.php?ID=778383&DL=3471,778383,3471,https://www.sgcarmart.com/used_cars/info.php?ID=778383&DL=3471
172,info.php?ID=757335&DL=3317,757335,3317,https://www.sgcarmart.com/used_cars/info.php?ID=757335&DL=3317
173,info.php?ID=797382&DL=3241,797382,3241,https://www.sgcarmart.com/used_cars/info.php?ID=797382&DL=3241
174,info.php?ID=797212&DL=2239,797212,2239,https://www.sgcarmart.com/used_cars/info.php?ID=797212&DL=2239
175,info.php?ID=797379&DL=1028,797379,1028,https://www.sgcarmart.com/used_cars/info.php?ID=797379&DL=1028
176,info.php?ID=797360&DL=2211,797360,2211,https://www.sgcarmart.com/used_cars/info.php?ID=797360&DL=2211
177,info.php?ID=792204&DL=3305,792204,3305,https://www.sgcarmart.com/used_cars/info.php?ID=792204&DL=3305
178,info.php?ID=765183&DL=2875,765183,2875,https://www.sgcarmart.com/used_cars/info.php?ID=765183&DL=2875
179,info.php?ID=797335&DL=1010,797335,1010,https://www.sgcarmart.com/used_cars/info.php?ID=797335&DL=1010
180,info.php?ID=767552&DL=3001,767552,3001,https://www.sgcarmart.com/used_cars/info.php?ID=767552&DL=3001
181,info.php?ID=797290&DL=1400,797290,1400,https://www.sgcarmart.com/used_cars/info.php?ID=797290&DL=1400
182,info.php?ID=796334&DL=1309,796334,1309,https://www.sgcarmart.com/used_cars/info.php?ID=796334&DL=1309
183,info.php?ID=737022&DL=1013,737022,1013,https://www.sgcarmart.com/used_cars/info.php?ID=737022&DL=1013
184,info.php?ID=797284&DL=2875,797284,2875,https://www.sgcarmart.com/used_cars/info.php?ID=797284&DL=2875
185,info.php?ID=797222&DL=1000,797222,1000,https://www.sgcarmart.com/used_cars/info.php?ID=797222&DL=1000
186,info.php?ID=794329&DL=1400,794329,1400,https://www.sgcarmart.com/used_cars/info.php?ID=794329&DL=1400
187,info.php?ID=794211&DL=1013,794211,1013,https://www.sgcarmart.com/used_cars/info.php?ID=794211&DL=1013
188,info.php?ID=786403&DL=1400,786403,1400,https://www.sgcarmart.com/used_cars/info.php?ID=786403&DL=1400
189,info.php?ID=782716&DL=1090,782716,1090,https://www.sgcarmart.com/used_cars/info.php?ID=782716&DL=1090
190,info.php?ID=779778&DL=1013,779778,1013,https://www.sgcarmart.com/used_cars/info.php?ID=779778&DL=1013
191,info.php?ID=797342&DL=1460,797342,1460,https://www.sgcarmart.com/used_cars/info.php?ID=797342&DL=1460
